id,subject,dashboard_type,concept,category,count,core_concept,features,scope,rep_question,rep_year,rep_num,global_idx,years,questions
47,PM,frequent,소프트웨어 진흥법,법/제도/지침,6,"공공 SW사업의 대기업 참여 제한, 중소기업 참여 확대 및 상생협력 규정","대기업 참여 제한 예외 사업 요건(국가안보, 신기술 등)과 대기업 참여 시 상생협력 평가 비중, 하자담보책임기간 조항 등이 단골 출제 대상입니다.",법/제도/지침 -> 소프트웨어 진흥법령,"2. 「소프트웨어진흥법」,「국가계약법시행령」에따른
공공정보화사업발주와관련된설명으로가장
적절하지않은것은?
①상세요구사항을작성하기위하여별도로분석
또는설계사업을분리하여발주할수있다.
②민간의자본과기술을활용하여개발하고사업자가
일정기간수익을얻는방식으로사업을추진할
수있다.
③디지털서비스심사위원회에서사전에선정한디지털
서비스는수의계약을체결할수있다.
④공개SW가사용되는사업에서는직접구매
방식을
적용하고
민간SW
시장
침해여부를
조사해야한다.",2025,2,,"[2021, 2022, 2023, 2025]","[{""year"": 2025, ""num"": 2}, {""year"": 2023, ""num"": 24}, {""year"": 2023, ""num"": 17}, {""year"": 2023, ""num"": 15}, {""year"": 2022, ""num"": 20}, {""year"": 2021, ""num"": 11}]"
48,PM,frequent,국가계약법 및 예규 규칙,법/제도/지침,6,"국가를 당사자로 하는 계약 체결 시의 경쟁 입찰, 수의 계약 기준 및 계약 보증금 조항","입찰 참가 자격 제한 요건, 부정당업자 제재 효력 범위, 입찰보증금 납부 및 국고 귀속 절차에 대한 법적 규칙을 꼼꼼히 물어봅니다.",법/제도/지침 -> 국가계약법령,"24. 「국가를 당사자로 하는 계약에 관한 법률 시행
규칙 (2026.1.2.)」에서 규정한 ‘상용 소프트웨어 
직접구매’ 제외 사유와 거리가 먼 것은?
  ① 기존 정보시스템과 통합이 불가능하거나 현저한 
비용상승이 초래되는 경우
  ② 소프트웨어 제품을 직접 공급하면 해당 사업이 
기간 내에 완성될 수 없을 정도로 현저하게 지
연될 우려가 있는 경우
  ③ 분리발주로 인한 행정업무 증가 외에 직접 구매
하는 것이 현저하게 비효율적이라고 판단되는 
경우
  ④ 운영 및 유지보수에서 확장성 문제가 발생할 우
려가 있는 경우",2026,24,,"[2021, 2023, 2025, 2026]","[{""year"": 2026, ""num"": 24}, {""year"": 2025, ""num"": 9}, {""year"": 2025, ""num"": 2}, {""year"": 2023, ""num"": 24}, {""year"": 2023, ""num"": 15}, {""year"": 2021, ""num"": 16}]"
49,PM,frequent,품질 관리 도구 및 통계적 기법,프로젝트 관리,4,프로젝트 결과물의 품질 보증 및 통제를 위해 활용하는 전통적인 통계 도구,"파레토 차트(80:20 법칙 및 빈도 분석), 원인결과도(Fishbone), 관리도(Control Chart - 공정 이상 유무 판별), 산점도(두 변수 간 상관관계)의 특징과 쓰임새를 물어봅니다.",프로젝트 관리 -> 품질 관리,"25. 다음 중 몬테카를로 시뮬레이션 분석에 대한 설명
으로 가장 적절하지 않은 것은?
  ① 분석을 위한 투입물 값(원가산정치, 기간산정치 
등)은 반복할 때마다 3점 산정법의 평균값으로 
계산한다.
  ② 시뮬레이션의 산출물은 프로젝트 종료날짜나 완료
시점의 프로젝트 원가 등과 같은 프로젝트의 
가능한 결과물 범위를 나타낸다.
  ③ 프로젝트 목표 달성에 미칠 잠재적 영향을 평가
하기 위해 개별 프로젝트 리스크 및 기타 불확
실성 원인의 종합적 영향을 분석할 때 사용할 수 
있다.
  ④ 일반적인 산출물에는 시뮬레이션에서 특정 결과를 
얻은 반복(iteration) 횟수를 나타내는 히스토그램 
또는 특정 결과를 달성할 확률 또는 그 미만을 
나타내는 누적 확률분포(S-곡선)가 포함된다.
- 5 -
소프트웨어 공학",2026,25,,"[2017, 2018, 2019, 2026]","[{""year"": 2026, ""num"": 25}, {""year"": 2019, ""num"": 9}, {""year"": 2018, ""num"": 12}, {""year"": 2017, ""num"": 24}]"
50,PM,frequent,변경 통제 절차 및 CCB 변경통제위원회,프로젝트 관리,3,공식 승인된 베이스라인의 모든 변경 요구를 통합 검토하고 승인 여부를 결정하는 절차,변경 요청서 접수 -> 영향성 평가 -> CCB 검토 및 의결 -> 변경 사항 반영 및 통지 순서의 공식 변경 통제 수명 주기가 핵심 주제입니다.,프로젝트 관리 -> 통합 변경 통제,"3. PMBOK <sup>◯</sup>
한 것 중 가장 적절하지 않은 것은?
  ① 프로젝트 시작에서부터 완료시점까지 수행되는 통합 
변경통제 수행 프로세스의 최종책임자는 프로젝트 
관리자이다. 
  ② 기준선이 설정되기 전에 통합 변경통제 수행 프로세스를 
통해 공식적으로 변경요청을 통제할 필요가 없다.
  ③ 구두요청으로 변경을 접수해서는 안 되며, 변경사항은 
반드시 서면형식으로 기록하여야 한다. 
  ④ 변경사항은 변경관리 및 형상관리 시스템에 입력하여야 
한다.
- 2 -",2018,3,,"[2017, 2018]","[{""year"": 2018, ""num"": 3}, {""year"": 2018, ""num"": 2}, {""year"": 2017, ""num"": 13}]"
51,PM,frequent,[기타],기타,127,기출문제 중 기존 세부 개념으로 정의되지 않은 기타 문항들입니다.,기타 분류된 문제 리스트를 검토하여 누락된 개념이나 특이 문제 유형을 점검합니다.,기타,"23. 「AI 데이터 품질관리 가이드라인 v3.5 (2025.2)」
에서 초거대 언어모델(LLM) 품질관리 지표 중 
‘유효성’ 영역에서 ROUGE-L 지표를 활용한 성능 
평가 방법은?
  ① 알고리즘이 데이터 포인트를 올바르게 분류하는 
빈도를 측정
  ② 각각의 객체에 대한 검출 정확도를 측정
  ③ 참값 정확도의 평균 개수를 계산하여 식별 
정밀도를 측정
  ④ 가장 긴 일치하는 단어 시퀀스를 측정",2026,23,,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 23}, {""year"": 2026, ""num"": 22}, {""year"": 2026, ""num"": 21}, {""year"": 2026, ""num"": 20}, {""year"": 2026, ""num"": 18}, {""year"": 2026, ""num"": 16}, {""year"": 2026, ""num"": 15}, {""year"": 2026, ""num"": 14}, {""year"": 2026, ""num"": 13}, {""year"": 2026, ""num"": 11}, {""year"": 2026, ""num"": 10}, {""year"": 2026, ""num"": 8}, {""year"": 2026, ""num"": 3}, {""year"": 2026, ""num"": 2}, {""year"": 2026, ""num"": 1}, {""year"": 2025, ""num"": 24}, {""year"": 2025, ""num"": 23}, {""year"": 2025, ""num"": 21}, {""year"": 2025, ""num"": 17}, {""year"": 2025, ""num"": 16}, {""year"": 2025, ""num"": 14}, {""year"": 2025, ""num"": 12}, {""year"": 2025, ""num"": 11}, {""year"": 2025, ""num"": 10}, {""year"": 2025, ""num"": 5}, {""year"": 2025, ""num"": 4}, {""year"": 2024, ""num"": 25}, {""year"": 2024, ""num"": 24}, {""year"": 2024, ""num"": 23}, {""year"": 2024, ""num"": 22}, {""year"": 2024, ""num"": 21}, {""year"": 2024, ""num"": 20}, {""year"": 2024, ""num"": 18}, {""year"": 2024, ""num"": 17}, {""year"": 2024, ""num"": 16}, {""year"": 2024, ""num"": 15}, {""year"": 2024, ""num"": 12}, {""year"": 2024, ""num"": 11}, {""year"": 2024, ""num"": 10}, {""year"": 2024, ""num"": 9}, {""year"": 2024, ""num"": 4}, {""year"": 2024, ""num"": 1}, {""year"": 2023, ""num"": 21}, {""year"": 2023, ""num"": 13}, {""year"": 2023, ""num"": 11}, {""year"": 2023, ""num"": 10}, {""year"": 2023, ""num"": 9}, {""year"": 2023, ""num"": 7}, {""year"": 2023, ""num"": 5}, {""year"": 2023, ""num"": 4}, {""year"": 2023, ""num"": 3}, {""year"": 2023, ""num"": 2}, {""year"": 2022, ""num"": 19}, {""year"": 2022, ""num"": 18}, {""year"": 2022, ""num"": 15}, {""year"": 2022, ""num"": 10}, {""year"": 2022, ""num"": 8}, {""year"": 2022, ""num"": 7}, {""year"": 2022, ""num"": 5}, {""year"": 2022, ""num"": 2}, {""year"": 2021, ""num"": 12}, {""year"": 2021, ""num"": 9}, {""year"": 2021, ""num"": 8}, {""year"": 2021, ""num"": 4}, {""year"": 2021, ""num"": 2}, {""year"": 2020, ""num"": 23}, {""year"": 2020, ""num"": 18}, {""year"": 2020, ""num"": 16}, {""year"": 2020, ""num"": 15}, {""year"": 2020, ""num"": 11}, {""year"": 2020, ""num"": 5}, {""year"": 2020, ""num"": 3}, {""year"": 2019, ""num"": 23}, {""year"": 2019, ""num"": 22}, {""year"": 2019, ""num"": 18}, {""year"": 2019, ""num"": 17}, {""year"": 2019, ""num"": 13}, {""year"": 2019, ""num"": 10}, {""year"": 2019, ""num"": 7}, {""year"": 2019, ""num"": 6}, {""year"": 2019, ""num"": 5}, {""year"": 2019, ""num"": 4}, {""year"": 2019, ""num"": 2}, {""year"": 2019, ""num"": 1}, {""year"": 2018, ""num"": 20}, {""year"": 2018, ""num"": 19}, {""year"": 2018, ""num"": 15}, {""year"": 2018, ""num"": 10}, {""year"": 2018, ""num"": 8}, {""year"": 2018, ""num"": 7}, {""year"": 2018, ""num"": 6}, {""year"": 2017, ""num"": 20}, {""year"": 2017, ""num"": 15}, {""year"": 2017, ""num"": 12}, {""year"": 2017, ""num"": 11}, {""year"": 2017, ""num"": 10}, {""year"": 2017, ""num"": 9}, {""year"": 2017, ""num"": 8}, {""year"": 2017, ""num"": 6}, {""year"": 2017, ""num"": 4}, {""year"": 2017, ""num"": 2}, {""year"": 2017, ""num"": 1}, {""year"": 2016, ""num"": 25}, {""year"": 2016, ""num"": 24}, {""year"": 2016, ""num"": 20}, {""year"": 2016, ""num"": 17}, {""year"": 2016, ""num"": 9}, {""year"": 2016, ""num"": 8}, {""year"": 2016, ""num"": 7}, {""year"": 2016, ""num"": 4}, {""year"": 2016, ""num"": 3}, {""year"": 2016, ""num"": 2}, {""year"": 2015, ""num"": 25}, {""year"": 2015, ""num"": 19}, {""year"": 2015, ""num"": 18}, {""year"": 2015, ""num"": 17}, {""year"": 2015, ""num"": 15}, {""year"": 2015, ""num"": 10}, {""year"": 2015, ""num"": 7}, {""year"": 2015, ""num"": 6}, {""year"": 2015, ""num"": 5}, {""year"": 2015, ""num"": 4}, {""year"": 2019, ""num"": 11}, {""year"": 2015, ""num"": 8}, {""year"": 2024, ""num"": 6}, {""year"": 2017, ""num"": 19}, {""year"": 2023, ""num"": 23}]"
52,PM,official,"1-a. 정보화 및 소프트웨어 관련 법령 및 고시, 가이드","1. 정보화 및 소프트웨어 관련 법/제도 및 국내외 지침, 가이드",38,공공 SW사업 관리 법령 및 지능정보화 정책 체계,"소프트웨어 진흥법령 상의 중소기업 참여제한 예외 요건, 지능정보화 기본계획, 공공데이터 개방 및 데이터베이스 표준화 지침을 검증합니다.",법/제도/지침 -> 정보화/SW 법령 및 고시,"22. 다음 중 「전자정부 성과관리 지침(행정안전부 
고시)」에 따른 성과관리에 대한 설명으로 가장 
적절하지 않은 것은?
  ① 행정안전부 장관은 매년 전자정부 성과관리를 
수립하여야 한다.
  ② 행정안전부 장관은 성과측정 및 분석결과에 따라 
성과관리가 특별히 필요하다고 판단되는 사업에 
대해 사업규모를 조정할 것을 요청할 수 있다.
  ③ 중앙행정기관의 장은 성과측정을 비용측면, 
효과측면으로 구분하여 시행한다.
  ④ 행정안전부 장관은 성과 평가 결과 40점 미만은 
폐기하도록 권고할 수 있다.",2026,22,,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 22}, {""year"": 2026, ""num"": 21}, {""year"": 2026, ""num"": 4}, {""year"": 2025, ""num"": 8}, {""year"": 2025, ""num"": 7}, {""year"": 2025, ""num"": 6}, {""year"": 2025, ""num"": 2}, {""year"": 2024, ""num"": 6}, {""year"": 2024, ""num"": 5}, {""year"": 2024, ""num"": 3}, {""year"": 2023, ""num"": 25}, {""year"": 2023, ""num"": 24}, {""year"": 2023, ""num"": 23}, {""year"": 2023, ""num"": 22}, {""year"": 2023, ""num"": 17}, {""year"": 2023, ""num"": 15}, {""year"": 2022, ""num"": 21}, {""year"": 2022, ""num"": 20}, {""year"": 2021, ""num"": 23}, {""year"": 2021, ""num"": 22}, {""year"": 2021, ""num"": 21}, {""year"": 2021, ""num"": 20}, {""year"": 2021, ""num"": 11}, {""year"": 2020, ""num"": 7}, {""year"": 2020, ""num"": 6}, {""year"": 2019, ""num"": 25}, {""year"": 2019, ""num"": 22}, {""year"": 2019, ""num"": 20}, {""year"": 2018, ""num"": 22}, {""year"": 2018, ""num"": 14}, {""year"": 2017, ""num"": 21}, {""year"": 2017, ""num"": 19}, {""year"": 2017, ""num"": 17}, {""year"": 2016, ""num"": 22}, {""year"": 2016, ""num"": 21}, {""year"": 2015, ""num"": 21}, {""year"": 2015, ""num"": 20}, {""year"": 2015, ""num"": 16}]"
53,PM,official,1-b. 계약 관련 법령 및 예규,"1. 정보화 및 소프트웨어 관련 법/제도 및 국내외 지침, 가이드",15,국가 조달 계약 법적 규격 및 예규 수칙,"국가계약법의 입찰보증금 규정, 협상에 의한 계약체결기준(평가비중 90:10, 85% 적격요건), 용역계약일반조건 상의 대가조정 요건 및 하도급 비율 지침이 빈출됩니다.",법/제도/지침 -> 계약 법령 및 예규,"24. 「국가를 당사자로 하는 계약에 관한 법률 시행
규칙 (2026.1.2.)」에서 규정한 ‘상용 소프트웨어 
직접구매’ 제외 사유와 거리가 먼 것은?
  ① 기존 정보시스템과 통합이 불가능하거나 현저한 
비용상승이 초래되는 경우
  ② 소프트웨어 제품을 직접 공급하면 해당 사업이 
기간 내에 완성될 수 없을 정도로 현저하게 지
연될 우려가 있는 경우
  ③ 분리발주로 인한 행정업무 증가 외에 직접 구매
하는 것이 현저하게 비효율적이라고 판단되는 
경우
  ④ 운영 및 유지보수에서 확장성 문제가 발생할 우
려가 있는 경우",2026,24,,"[2017, 2018, 2020, 2021, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 24}, {""year"": 2025, ""num"": 9}, {""year"": 2025, ""num"": 3}, {""year"": 2025, ""num"": 2}, {""year"": 2024, ""num"": 5}, {""year"": 2024, ""num"": 2}, {""year"": 2023, ""num"": 24}, {""year"": 2023, ""num"": 23}, {""year"": 2023, ""num"": 15}, {""year"": 2021, ""num"": 20}, {""year"": 2021, ""num"": 16}, {""year"": 2020, ""num"": 4}, {""year"": 2018, ""num"": 16}, {""year"": 2017, ""num"": 21}, {""year"": 2017, ""num"": 5}]"
54,PM,official,1-c. 대가산정 관련 고시 및 가이드,"1. 정보화 및 소프트웨어 관련 법/제도 및 국내외 지침, 가이드",14,소프트웨어 사업 대가 산정 표준 모델,"기능점수(FP) 간이법 및 상세법의 보정계수 산정법, 엔지니어링사업대가 기준에 기초한 실비정산 가산방식 적용을 다룹니다.",법/제도/지침 -> SW 대가산정 기준,"9. 다음 중 「SW사업 대가산정 가이드(한국소프트웨어
산업협회, 2025년 개정판)」에 따른 인공지능(AI) 
도입 사업비(사업 유형이 커스터마이징형일 경우) 
비용항목으로 가장 적절한 것은?
  ① 서비스 이용료 
  ② 서비스 이용료, 커스터마이징 작업비용 
  ③ 서비스 이용료, 구축·개발 비용
  ④ 서비스 이용료, 커스터마이징 작업비용, 
구축·개발 비용",2026,9,,"[2015, 2016, 2017, 2019, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 9}, {""year"": 2025, ""num"": 18}, {""year"": 2025, ""num"": 13}, {""year"": 2025, ""num"": 9}, {""year"": 2024, ""num"": 2}, {""year"": 2023, ""num"": 16}, {""year"": 2022, ""num"": 24}, {""year"": 2022, ""num"": 14}, {""year"": 2021, ""num"": 20}, {""year"": 2019, ""num"": 24}, {""year"": 2019, ""num"": 21}, {""year"": 2017, ""num"": 23}, {""year"": 2016, ""num"": 23}, {""year"": 2015, ""num"": 24}]"
55,PM,official,"1-d. IT거버넌스, CoBIT 등 국외 관련 지침","1. 정보화 및 소프트웨어 관련 법/제도 및 국내외 지침, 가이드",0,기업 IT 자산 통제 및 글로벌 거버넌스 프레임워크,COBIT의 거버넌스 및 매니지먼트 5대 영역 구분과 성숙도 평가 모델을 중점 질문합니다.,법/제도/지침 -> IT 거버넌스 및 COBIT,,,,,[],[]
56,PM,official,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",2. 감리 관련 법제도 및 관련 기술,67,국가 의무감리 대상 기준 및 감리원 윤리/배치 기준,"전자정부법상 의무감리 조건(5억 이상 개발 등), 감리인 수행 규격, 의견 진술서 처리 절차 및 감리 계획서 제출 기한(15일)을 정확히 묻습니다.",감리 법제도/기술 -> 감리 법제도,"7. 다음 중 「정보시스템 감리 수행가이드(한국지능정보
사회진흥원)」에서 정한 종료단계 감리의 감리원 활
동으로 가장 적절하지 않은 것은?
  ① 사업자의 과업 대비표 실증 점검
  ② 전수조사 및 표본추출 대상 선정
  ③ 검사항목별 완료여부 확인 및 적부판정
  ④ 점검항목별 설계산출물의 충실도 점검",2026,7,,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026]","[{""year"": 2026, ""num"": 7}, {""year"": 2026, ""num"": 6}, {""year"": 2026, ""num"": 5}, {""year"": 2025, ""num"": 19}, {""year"": 2025, ""num"": 18}, {""year"": 2025, ""num"": 15}, {""year"": 2025, ""num"": 13}, {""year"": 2025, ""num"": 1}, {""year"": 2024, ""num"": 14}, {""year"": 2024, ""num"": 13}, {""year"": 2024, ""num"": 8}, {""year"": 2024, ""num"": 7}, {""year"": 2024, ""num"": 3}, {""year"": 2023, ""num"": 20}, {""year"": 2023, ""num"": 19}, {""year"": 2023, ""num"": 18}, {""year"": 2023, ""num"": 14}, {""year"": 2022, ""num"": 25}, {""year"": 2022, ""num"": 23}, {""year"": 2022, ""num"": 22}, {""year"": 2022, ""num"": 21}, {""year"": 2022, ""num"": 17}, {""year"": 2022, ""num"": 16}, {""year"": 2022, ""num"": 13}, {""year"": 2022, ""num"": 12}, {""year"": 2022, ""num"": 11}, {""year"": 2021, ""num"": 25}, {""year"": 2021, ""num"": 24}, {""year"": 2021, ""num"": 19}, {""year"": 2021, ""num"": 18}, {""year"": 2021, ""num"": 17}, {""year"": 2021, ""num"": 15}, {""year"": 2021, ""num"": 14}, {""year"": 2021, ""num"": 13}, {""year"": 2020, ""num"": 12}, {""year"": 2020, ""num"": 10}, {""year"": 2020, ""num"": 9}, {""year"": 2020, ""num"": 8}, {""year"": 2020, ""num"": 2}, {""year"": 2020, ""num"": 1}, {""year"": 2019, ""num"": 19}, {""year"": 2019, ""num"": 16}, {""year"": 2019, ""num"": 15}, {""year"": 2019, ""num"": 14}, {""year"": 2018, ""num"": 25}, {""year"": 2018, ""num"": 24}, {""year"": 2018, ""num"": 23}, {""year"": 2018, ""num"": 22}, {""year"": 2018, ""num"": 21}, {""year"": 2018, ""num"": 18}, {""year"": 2018, ""num"": 17}, {""year"": 2017, ""num"": 22}, {""year"": 2017, ""num"": 18}, {""year"": 2017, ""num"": 16}, {""year"": 2017, ""num"": 14}, {""year"": 2016, ""num"": 21}, {""year"": 2016, ""num"": 19}, {""year"": 2016, ""num"": 18}, {""year"": 2016, ""num"": 16}, {""year"": 2016, ""num"": 15}, {""year"": 2016, ""num"": 14}, {""year"": 2016, ""num"": 13}, {""year"": 2016, ""num"": 12}, {""year"": 2016, ""num"": 11}, {""year"": 2015, ""num"": 23}, {""year"": 2015, ""num"": 14}, {""year"": 2015, ""num"": 13}]"
